source;target;layer;timestamp
adelethorens;bastiengirod;favorites;2015-07-07
adelethorens;bastiengirod;retweets;2015-07-07
adelethorens;RegulaRytz;retweets;2015-07-06
adelethorens;adelethorens;favorites;2015-07-06
adelethorens;KathyRiklin;retweets;2015-07-05
adelethorens;NordmannRoger;retweets;2015-07-04
adelethorens;bastiengirod;retweets;2015-07-04
adelethorens;adelethorens;favorites;2015-07-04
adelethorens;RegulaRytz;favorites;2015-07-04
adelethorens;adelethorens;favorites;2015-07-04
adelethorens;alinetrede;favorites;2015-07-04
adelethorens;RobertCramer_GE;retweets;2015-07-03
adelethorens;alinetrede;favorites;2015-07-03
adelethorens;alinetrede;retweets;2015-07-03
adelethorens;NordmannRoger;favorites;2015-07-02
adelethorens;NordmannRoger;retweets;2015-07-02
adelethorens;adelethorens;favorites;2015-07-02
adelethorens;adelethorens;favorites;2015-07-02
adelethorens;adelethorens;favorites;2015-07-01
adelethorens;bastiengirod;favorites;2015-07-01
adelethorens;alinetrede;retweets;2015-06-30
adelethorens;kathrinbertschy;favorites;2015-06-30
adelethorens;bglaettli;retweets;2015-06-29
adelethorens;bglaettli;retweets;2015-06-26
adelethorens;RobertCramer_GE;favorites;2015-06-25
adelethorens;jcschwaab;retweets;2015-06-23
adelethorens;alinetrede;retweets;2015-06-22
adelethorens;adelethorens;favorites;2015-06-22
adelethorens;alinetrede;favorites;2015-06-20
adelethorens;RobertCramer_GE;favorites;2015-06-19
adelethorens;bastiengirod;retweets;2015-06-18
adelethorens;bastiengirod;favorites;2015-06-18
adelethorens;adelethorens;favorites;2015-06-18
adelethorens;bastiengirod;retweets;2015-06-18
adelethorens;jcschwaab;retweets;2015-06-18
adelethorens;adelethorens;favorites;2015-06-18
adelethorens;RegulaRytz;retweets;2015-06-18
adelethorens;bglaettli;retweets;2015-06-18
adelethorens;RobertCramer_GE;favorites;2015-06-17
adelethorens;RegulaRytz;retweets;2015-06-15
adelethorens;Juerg_Grossen;retweets;2015-06-15
adelethorens;RobertCramer_GE;retweets;2015-06-14
adelethorens;I_Chevalley;retweets;2015-06-14
adelethorens;bastiengirod;favorites;2015-06-14
adelethorens;bglaettli;favorites;2015-06-14
adelethorens;alinetrede;retweets;2015-06-14
adelethorens;MathiasReynard;retweets;2015-06-14
adelethorens;adelethorens;favorites;2015-06-12
adelethorens;bglaettli;retweets;2015-06-11
adelethorens;RegulaRytz;favorites;2015-06-11
adelethorens;adelethorens;favorites;2015-06-11
adelethorens;adelethorens;favorites;2015-06-10
adelethorens;RobertCramer_GE;favorites;2015-06-10
adelethorens;RobertCramer_GE;favorites;2015-06-10
adelethorens;bglaettli;favorites;2015-06-10
adelethorens;adelethorens;favorites;2015-06-10
adelethorens;adelethorens;favorites;2015-06-10
adelethorens;adelethorens;favorites;2015-06-10
adelethorens;RegulaRytz;favorites;2015-06-10
adelethorens;adelethorens;favorites;2015-06-10
adelethorens;adelethorens;favorites;2015-06-09
adelethorens;ChristianLevrat;favorites;2015-06-09
adelethorens;C_Darbellay;favorites;2015-06-09
adelethorens;LandoltMartin;favorites;2015-06-09
adelethorens;bastiengirod;retweets;2015-06-09
adelethorens;bglaettli;retweets;2015-06-09
adelethorens;ada_marra;retweets;2015-06-09
adelethorens;bastiengirod;retweets;2015-06-07
adelethorens;cedricwermuth;favorites;2015-06-07
adelethorens;alinetrede;favorites;2015-06-07
adelethorens;bastiengirod;favorites;2015-06-07
adelethorens;NordmannRoger;retweets;2015-06-04
adelethorens;C_Darbellay;favorites;2015-06-04
adelethorens;ChristianLevrat;favorites;2015-06-04
adelethorens;RegulaRytz;favorites;2015-06-04
adelethorens;adelethorens;favorites;2015-06-04
adelethorens;RobertCramer_GE;favorites;2015-06-03
adelethorens;RobertCramer_GE;retweets;2015-06-03
adelethorens;NordmannRoger;retweets;2015-06-03
adelethorens;bglaettli;retweets;2015-06-03
adelethorens;alinetrede;retweets;2015-06-02
adelethorens;adelethorens;favorites;2015-06-02
adelethorens;bastiengirod;retweets;2015-06-01
adelethorens;adelethorens;favorites;2015-05-30
adelethorens;adelethorens;favorites;2015-05-30
adelethorens;RegulaRytz;retweets;2015-05-28
adelethorens;adelethorens;favorites;2015-05-28
adelethorens;bastiengirod;retweets;2015-05-28
adelethorens;adelethorens;favorites;2015-05-27
adelethorens;bglaettli;retweets;2015-05-27
adelethorens;adelethorens;favorites;2015-05-27
adelethorens;bglaettli;retweets;2015-05-27
adelethorens;bglaettli;retweets;2015-05-27
adelethorens;RegulaRytz;favorites;2015-05-27
adelethorens;bglaettli;favorites;2015-05-27
adelethorens;RegulaRytz;favorites;2015-05-26
adelethorens;RegulaRytz;favorites;2015-05-26
adelethorens;bglaettli;retweets;2015-05-26
adelethorens;BARTHASSAT;favorites;2015-05-26
adelethorens;jcschwaab;retweets;2015-05-26
adelethorens;bglaettli;retweets;2015-05-21
adelethorens;CeslaAmarelle;retweets;2015-05-21
adelethorens;RegulaRytz;retweets;2015-05-20
adelethorens;adelethorens;favorites;2015-05-19
adelethorens;bastiengirod;retweets;2015-05-18
adelethorens;bastiengirod;retweets;2015-05-18
adelethorens;DanielVischerNR;favorites;2015-05-18
adelethorens;ybuttet;favorites;2015-05-18
adelethorens;RegulaRytz;retweets;2015-05-18
adelethorens;bglaettli;retweets;2015-05-15
adelethorens;RegulaRytz;retweets;2015-05-15
adelethorens;alinetrede;favorites;2015-05-15
adelethorens;RegulaRytz;retweets;2015-05-13
